,Date,target dow,target nasdaq,target nyse,target dow prior,target nasdaq prior,target nyse prior
0,2017-12-04,0.02382972972972979,0.1888976331360936,0.3491484042553193,0.11264720394736832,0.226,0.21663636363636365
1,2017-12-05,-0.014470631970260238,0.15307206349206334,0.29061376811594186,0.02382972972972979,0.1888976331360936,0.3491484042553193
2,2017-12-06,-0.06846487804878053,0.2575401746724889,0.2467848837209301,-0.014470631970260238,0.15307206349206334,0.29061376811594186
3,2017-12-07,-0.013719254658385107,0.3128857765667584,0.2596899550224884,-0.06846487804878053,0.2575401746724889,0.2467848837209301
4,2017-12-08,0.1970367088607595,0.35286153846154056,0.1306225458468173,-0.013719254658385107,0.3128857765667584,0.2596899550224884
5,2017-12-11,0.15555511551155074,0.3321142857142853,0.2613543710021317,0.1970367088607595,0.35286153846154056,0.1306225458468173
6,2017-12-12,0.1772477366255142,0.2607839561534633,0.2600632226322258,0.15555511551155074,0.3321142857142853,0.2613543710021317
7,2017-12-13,0.12463062015503885,0.31270235091743165,0.27695184094256264,0.1772477366255142,0.2607839561534633,0.2600632226322258
8,2017-12-14,0.09595019455252923,0.3153874371859298,0.31137538148524874,0.12463062015503885,0.31270235091743165,0.27695184094256264
